Dataset,Modelo,Explicador,Node,Mean Fidelity,Std Fidelity,Min Fidelity,Max Fidelity
PubMed,GraphSAGE,GNNExplainer,19476.0,0.09679809212684631,0.02622776942902639,0.07765591144561768,0.1338832974433899
PubMed,GraphSAGE,GNNExplainer,18998.0,0.006879846254984538,0.0041119991640687,0.0038152337074279785,0.01269221305847168
PubMed,GraphSAGE,GNNExplainer,18967.0,0.09204169114430745,0.0354269473439158,0.04286491870880127,0.1249268651008606
PubMed,GraphSAGE,GNNExplainer,18945.0,0.10887191692988078,0.008715009296201644,0.10031819343566895,0.12083333730697632
PubMed,GraphSAGE,GNNExplainer,18859.0,0.08134451508522034,0.061752942480514265,0.023772239685058594,0.16700080037117004
PubMed,GraphSAGE,GNNExplainer,19471.0,0.06240111589431763,0.02087370070228875,0.034707069396972656,0.08509951829910278
PubMed,GraphSAGE,GNNExplainer,18821.0,0.05331273873647054,0.037915959642655324,0.007546961307525635,0.10039377212524414
PubMed,GraphSAGE,GNNExplainer,19409.0,0.011187195777893066,0.004857067583670995,0.006768584251403809,0.017951011657714844
PubMed,GraphSAGE,GNNExplainer,19475.0,0.07848344246546428,0.028839567897614694,0.04743301868438721,0.11691027879714966
PubMed,GraphSAGE,GNNExplainer,19630.0,0.16401536266009012,0.09077381199813772,0.048016488552093506,0.2696385681629181
PubMed,GraphSAGE,GNNExplainer,19275.0,0.003881732622782389,0.0033938377503303662,0.0006088018417358398,0.008558452129364014
PubMed,GraphSAGE,GNNExplainer,18806.0,0.00826479991277059,0.007120946602757224,0.001036226749420166,0.017951369285583496
PubMed,GraphSAGE,GNNExplainer,19321.0,0.4066334068775177,0.18764268321183553,0.1413004994392395,0.5429742336273193
PubMed,GraphSAGE,GNNExplainer,19149.0,0.13651641209920248,0.15064350628846096,-0.0015565752983093262,0.3460594415664673
PubMed,GraphSAGE,GNNExplainer,18749.0,0.003118455410003662,0.002219466188156938,0.00014579296112060547,0.005477428436279297
PubMed,GraphSAGE,GNNExplainer,18747.0,0.05662045876185099,0.028425116578035942,0.023876488208770752,0.09318786859512329
PubMed,GraphSAGE,GNNExplainer,18812.0,0.01333103577295939,0.009521216553473799,0.0018104910850524902,0.025127708911895752
Cora,GCN,GraphLIME,2362.0,-0.001034855842590332,0.0018125658937583875,-0.0035092830657958984,0.000782012939453125
Cora,GCN,GraphLIME,1822.0,-0.00012632211049397787,0.000117919313466766,-0.00029277801513671875,-3.4332275390625e-05
Cora,GCN,GraphLIME,1733.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,2467.0,0.12605510155359903,0.025236091836311165,0.09102272987365723,0.14947384595870972
Cora,GCN,GraphLIME,1989.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,1958.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,1936.0,-0.0021225611368815103,0.003001754746743888,-0.006367683410644531,0.0
Cora,GCN,GraphLIME,1850.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,2462.0,-0.020485922694206238,0.01588636536354995,-0.03261205554008484,0.0019564777612686157
Cora,GCN,GraphLIME,1812.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,2400.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,2466.0,-0.0004437764485677083,0.0002310027733810751,-0.0007447600364685059,-0.00018328428268432617
Cora,GCN,GraphLIME,2621.0,0.0018852551778157551,0.00030375674108763215,0.0016498565673828125,0.002314150333404541
Cora,GCN,GraphLIME,2266.0,0.006353020668029785,0.007272983918327277,0.0010320544242858887,0.01663649082183838
Cora,GCN,GraphLIME,1797.0,0.03573210040728251,0.056974072723861055,-0.008943676948547363,0.1161399781703949
Cora,GCN,GraphLIME,2312.0,0.0006935199101765951,0.00014360959051983185,0.0005532503128051758,0.0008908510208129883
Cora,GCN,GraphLIME,2140.0,4.780292510986328e-05,3.5003035925887905e-06,4.5180320739746094e-05,5.27501106262207e-05
Cora,GCN,GraphLIME,1740.0,0.0,0.0,0.0,0.0
Cora,GCN,GraphLIME,1738.0,5.225340525309245e-06,7.389747438910087e-06,0.0,1.5676021575927734e-05
Cora,GCN,GraphLIME,1803.0,0.00027700265248616535,0.00021506112627355637,5.728006362915039e-05,0.0005689859390258789
Cora,GAT,GraphLIME,2362.0,-0.00015395879745483398,0.00017165827941528197,-0.00035572052001953125,6.383657455444336e-05
Cora,GAT,GraphLIME,1822.0,-1.2278556823730469e-05,8.790826351445495e-06,-2.09808349609375e-05,-2.384185791015625e-07
Cora,GAT,GraphLIME,1733.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,2467.0,0.01437769333521525,0.014961927648118642,0.0035653114318847656,0.035535335540771484
Cora,GAT,GraphLIME,1989.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,1958.0,-2.2987524668375652e-05,2.4358512526683857e-05,-5.739927291870117e-05,-4.410743713378906e-06
Cora,GAT,GraphLIME,1936.0,0.0010224779446919758,0.00144600217661076,0.0,0.0030674338340759277
Cora,GAT,GraphLIME,1850.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,2462.0,-0.05444816748301188,0.010967644671394345,-0.06517636775970459,-0.039382874965667725
Cora,GAT,GraphLIME,1812.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,2400.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,2466.0,-7.869799931844075e-05,5.674813651753937e-05,-0.0001316666603088379,0.0
Cora,GAT,GraphLIME,2621.0,2.781550089518229e-06,1.4349198409134378e-06,1.430511474609375e-06,4.76837158203125e-06
Cora,GAT,GraphLIME,2266.0,0.01679184039433797,0.010524047626649475,0.005774974822998047,0.030966579914093018
Cora,GAT,GraphLIME,1797.0,0.002033968766530355,0.018981142548339918,-0.019893229007720947,0.02640742063522339
Cora,GAT,GraphLIME,2312.0,7.178386052449544e-05,0.00012495553643315877,-8.624792098999023e-05,0.0002192854881286621
Cora,GAT,GraphLIME,2140.0,9.616216023763021e-06,1.0331318927514774e-05,1.5497207641601562e-06,2.4199485778808594e-05
Cora,GAT,GraphLIME,1740.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,1738.0,0.0,0.0,0.0,0.0
Cora,GAT,GraphLIME,1803.0,8.22146733601888e-05,0.00011626910609205301,0.0,0.0002466440200805664
Cora,GraphSAGE,GraphLIME,2362.0,2.384185791015625e-07,7.513705505869601e-05,-0.00010329484939575195,7.271766662597656e-05
Cora,GraphSAGE,GraphLIME,1822.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,1733.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,2467.0,0.028042713801066082,0.0513661602984939,-0.03831452131271362,0.08681941032409668
Cora,GraphSAGE,GraphLIME,1989.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,1958.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,1936.0,-0.00048812230428059894,0.0006903091828104297,-0.0014643669128417969,0.0
Cora,GraphSAGE,GraphLIME,1850.0,0.0028254191080729165,0.003995746022024812,0.0,0.00847625732421875
Cora,GraphSAGE,GraphLIME,2462.0,0.030851950248082478,0.03839115367856643,-0.018488138914108276,0.07514309883117676
Cora,GraphSAGE,GraphLIME,1812.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,2400.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,2466.0,-0.003187557061513265,0.001613733941806426,-0.005235612392425537,-0.0012915730476379395
Cora,GraphSAGE,GraphLIME,2621.0,0.0002708832422892253,0.00018218324105758564,6.496906280517578e-05,0.0005079507827758789
Cora,GraphSAGE,GraphLIME,2266.0,0.005093793074289958,0.005087623696378391,0.00021499395370483398,0.012112915515899658
Cora,GraphSAGE,GraphLIME,1797.0,0.1544033686319987,0.1233462439179521,-0.0191342830657959,0.2565004825592041
Cora,GraphSAGE,GraphLIME,2312.0,0.0010055303573608398,0.0019101693491709278,-0.0015372633934020996,0.003066718578338623
Cora,GraphSAGE,GraphLIME,2140.0,0.00020933151245117188,0.00012193872136289873,3.68952751159668e-05,0.00029724836349487305
Cora,GraphSAGE,GraphLIME,1740.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,1738.0,0.0,0.0,0.0,0.0
Cora,GraphSAGE,GraphLIME,1803.0,-0.0021213293075561523,0.003786056544305623,-0.0074394941329956055,0.0010755062103271484
CiteSeer,GCN,GraphLIME,2972.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,2427.0,-0.0002653797467549642,0.0003753036370400078,-0.0007961392402648926,0.0
CiteSeer,GCN,GraphLIME,2337.0,0.03187726934750875,0.031902660973253213,0.007021844387054443,0.07691365480422974
CiteSeer,GCN,GraphLIME,3079.0,0.001710971196492513,0.00048053796520589433,0.001050114631652832,0.0021786093711853027
CiteSeer,GCN,GraphLIME,2596.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,2565.0,-0.0040737589200337725,0.0039164709492749816,-0.009496152400970459,-0.0003846287727355957
CiteSeer,GCN,GraphLIME,2542.0,0.020242969195048015,0.027461912793577136,0.00024831295013427734,0.059074223041534424
CiteSeer,GCN,GraphLIME,2455.0,-0.009012321631113688,0.006437229137014857,-0.014632225036621094,0.0
CiteSeer,GCN,GraphLIME,3074.0,0.07144295175870259,0.1180135918190734,-0.0927201509475708,0.17957577109336853
CiteSeer,GCN,GraphLIME,2417.0,0.0021147926648457846,0.0029907684682320477,0.0,0.0063443779945373535
CiteSeer,GCN,GraphLIME,3010.0,0.020804961522420246,0.006046798013529594,0.01598912477493286,0.029332637786865234
CiteSeer,GCN,GraphLIME,3078.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,3235.0,0.061660716931025185,0.02566682089904734,0.035904258489608765,0.09668916463851929
CiteSeer,GCN,GraphLIME,2875.0,0.0010483860969543457,0.0006669955357974926,0.000500798225402832,0.0019873380661010742
CiteSeer,GCN,GraphLIME,2401.0,-0.0011942187945048015,0.0016888804156295382,-0.0035826563835144043,0.0
CiteSeer,GCN,GraphLIME,2921.0,-0.00121992826461792,0.0017252390969449364,-0.0036597847938537598,0.0
CiteSeer,GCN,GraphLIME,2748.0,0.0013908942540486653,0.0006629218915639854,0.00060272216796875,0.0022246241569519043
CiteSeer,GCN,GraphLIME,2344.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,2342.0,0.00020339091618855795,0.00014454603870059322,0.0,0.0003228187561035156
CiteSeer,GCN,GraphLIME,2408.0,-0.0016350348790486653,0.0007597239234986633,-0.0026409029960632324,-0.0008050799369812012
CiteSeer,GAT,GraphLIME,2972.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2427.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2337.0,0.09972838560740153,0.05487711555493707,0.02469092607498169,0.1544017493724823
CiteSeer,GAT,GraphLIME,3079.0,0.005765457948048909,0.003835737202245062,0.0015821456909179688,0.010847806930541992
CiteSeer,GAT,GraphLIME,2596.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2565.0,-0.0005165934562683105,0.000298845781210291,-0.0007712244987487793,-9.715557098388672e-05
CiteSeer,GAT,GraphLIME,2542.0,-0.00042108694712320965,0.0008015854139398323,-0.0015517473220825195,0.00021505355834960938
CiteSeer,GAT,GraphLIME,2455.0,0.00011483828226725261,0.00016240585626197833,0.0,0.0003445148468017578
CiteSeer,GAT,GraphLIME,3074.0,0.0017152825991312663,0.0008649910088623252,0.0010935664176940918,0.002938508987426758
CiteSeer,GAT,GraphLIME,2417.0,2.092123031616211e-05,2.2505680443723884e-05,0.0,5.21540641784668e-05
CiteSeer,GAT,GraphLIME,3010.0,0.00783383846282959,0.010666551958552466,9.572505950927734e-05,0.02291691303253174
CiteSeer,GAT,GraphLIME,3078.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,3235.0,-0.01894653836886088,0.08216835721244287,-0.11526927351951599,0.08550786972045898
CiteSeer,GAT,GraphLIME,2875.0,6.697575251261394e-05,3.575160372688876e-05,1.722574234008789e-05,9.965896606445312e-05
CiteSeer,GAT,GraphLIME,2401.0,-0.027720560630162556,0.012477349938580483,-0.03735283017158508,-0.010100483894348145
CiteSeer,GAT,GraphLIME,2921.0,-6.35385513305664e-05,0.00010066502798195018,-0.00020563602447509766,1.5020370483398438e-05
CiteSeer,GAT,GraphLIME,2748.0,-0.004892408847808838,0.0049377604452570225,-0.011744678020477295,-0.000301361083984375
CiteSeer,GAT,GraphLIME,2344.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2342.0,-9.959936141967773e-05,0.0002746167949541362,-0.0004799365997314453,0.00015860795974731445
CiteSeer,GAT,GraphLIME,2408.0,-0.04832341273625692,0.02742158230048408,-0.07382673025131226,-0.010271549224853516
CiteSeer,GraphSAGE,GraphLIME,2972.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,2427.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,2337.0,0.02401273449261983,0.016388623161373593,0.006879448890686035,0.04609671235084534
CiteSeer,GraphSAGE,GraphLIME,3079.0,0.0017598867416381836,0.00041679714683160807,0.0013828873634338379,0.0023407936096191406
CiteSeer,GraphSAGE,GraphLIME,2596.0,-0.0004442731539408366,0.0006282971197014009,-0.0013328194618225098,0.0
CiteSeer,GraphSAGE,GraphLIME,2565.0,-0.006116151809692383,0.0037189710884209947,-0.011306047439575195,-0.002783060073852539
CiteSeer,GraphSAGE,GraphLIME,2542.0,0.0008074243863423666,0.0011495503396352037,-0.00012302398681640625,0.0024271607398986816
CiteSeer,GraphSAGE,GraphLIME,2455.0,-0.00017700592676798502,0.0002503241822557033,-0.0005310177803039551,0.0
CiteSeer,GraphSAGE,GraphLIME,3074.0,-0.0004687309265136719,0.0018136902668218161,-0.0021514892578125,0.002049088478088379
CiteSeer,GraphSAGE,GraphLIME,2417.0,0.0015879472096761067,0.0022456964802564632,0.0,0.00476384162902832
CiteSeer,GraphSAGE,GraphLIME,3010.0,0.009477535883585611,0.0043302026019695974,0.0034276247024536133,0.01332402229309082
CiteSeer,GraphSAGE,GraphLIME,3078.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,3235.0,0.009867688020070394,0.11676256091524681,-0.07513493299484253,0.1749706268310547
CiteSeer,GraphSAGE,GraphLIME,2875.0,3.532568613688151e-05,0.00011720989652884336,-0.00011271238327026367,0.00017392635345458984
CiteSeer,GraphSAGE,GraphLIME,2401.0,-0.03350199262301127,0.023696609764254195,-0.050964564085006714,0.0
CiteSeer,GraphSAGE,GraphLIME,2921.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,2748.0,-0.0004017949104309082,0.001436251321480334,-0.00228118896484375,0.0012050867080688477
CiteSeer,GraphSAGE,GraphLIME,2344.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,2342.0,0.0006949901580810547,0.0009610446993811476,-0.0006136894226074219,0.001667022705078125
CiteSeer,GraphSAGE,GraphLIME,2408.0,-0.022443195184071858,0.0028268296525354323,-0.02566736936569214,-0.018784165382385254
PubMed,GCN,GraphLIME,19371.0,0.14192954699198404,0.009002196989463671,0.13103264570236206,0.153079092502594
PubMed,GCN,GraphLIME,18831.0,0.0,0.0,0.0,0.0
PubMed,GCN,GraphLIME,18742.0,0.0,0.0,0.0,0.0
PubMed,GCN,GraphLIME,19476.0,-0.033092627922693886,0.05827595218952162,-0.0970163345336914,0.04391863942146301
PubMed,GCN,GraphLIME,18998.0,-0.0005676746368408203,0.0030620768687931064,-0.004868626594543457,0.002019643783569336
PubMed,GCN,GraphLIME,18967.0,0.0,0.0,0.0,0.0
PubMed,GCN,GraphLIME,18945.0,0.0,0.0,0.0,0.0
PubMed,GCN,GraphLIME,18859.0,0.00019425153732299805,0.0002747131585940073,0.0,0.0005827546119689941
PubMed,GCN,GraphLIME,19471.0,-0.0012323260307312012,0.0020326813952204325,-0.0040604472160339355,0.0006278157234191895
PubMed,GCN,GraphLIME,18821.0,0.010063151518503824,0.003322491097670681,0.006138026714324951,0.014262557029724121
PubMed,GCN,GraphLIME,19409.0,0.0015965501467386882,0.002362559656758821,-0.00012296438217163086,0.004937231540679932
PubMed,GCN,GraphLIME,19475.0,0.013070603211720785,0.0018334676369785798,0.011390447616577148,0.015621006488800049
PubMed,GCN,GraphLIME,19630.0,0.0031794110933939614,0.002265970508867191,0.0,0.005116164684295654
PubMed,GCN,GraphLIME,19275.0,0.002992828687032064,0.0009359729817018913,0.0019675493240356445,0.004230499267578125
PubMed,GCN,GraphLIME,18806.0,4.8001607259114586e-05,2.1219997654891602e-05,1.9073486328125e-05,6.937980651855469e-05
PubMed,GCN,GraphLIME,19321.0,0.027638375759124756,0.02989498165569991,0.0024510622024536133,0.06963890790939331
PubMed,GCN,GraphLIME,19149.0,0.0023660659790039062,0.002457440541093049,0.00035762786865234375,0.00582653284072876
PubMed,GCN,GraphLIME,18749.0,3.9736429850260414e-08,1.4868010627325142e-07,-1.1920928955078125e-07,2.384185791015625e-07
PubMed,GCN,GraphLIME,18747.0,-0.0007382035255432129,0.0007451998305542648,-0.0014216303825378418,0.0002982616424560547
PubMed,GCN,GraphLIME,18812.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,19371.0,0.00018056233723958334,0.0007178948334454642,-0.0005943775177001953,0.0011360645294189453
PubMed,GAT,GraphLIME,18831.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,18742.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,19476.0,0.009240279595057169,0.02101421229385103,-0.012564897537231445,0.037629902362823486
PubMed,GAT,GraphLIME,18998.0,0.00013899803161621094,0.000684326075838901,-0.0008285641670227051,0.0006406903266906738
PubMed,GAT,GraphLIME,18967.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,18945.0,0.0015811721483866374,0.002236115096694986,0.0,0.004743516445159912
PubMed,GAT,GraphLIME,18859.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,19471.0,-0.0017433961232503254,0.0019351989113387026,-0.0037943124771118164,0.0008513927459716797
PubMed,GAT,GraphLIME,18821.0,0.007307092348734538,0.00196120052600772,0.004586756229400635,0.009135544300079346
PubMed,GAT,GraphLIME,19409.0,1.3907750447591145e-06,3.499062850117893e-06,-2.0265579223632812e-06,6.198883056640625e-06
PubMed,GAT,GraphLIME,19475.0,0.0014927585919698079,0.005016774184148626,-0.004458189010620117,0.007813632488250732
PubMed,GAT,GraphLIME,19630.0,0.0007585287094116211,0.0004954721870134055,0.00023633241653442383,0.001424252986907959
PubMed,GAT,GraphLIME,19275.0,-0.00025022029876708984,0.00040423597930465275,-0.0007930994033813477,0.00017637014389038086
PubMed,GAT,GraphLIME,18806.0,0.0006570617357889811,0.0009292256180691844,0.0,0.0019711852073669434
PubMed,GAT,GraphLIME,19321.0,0.0014009277025858562,0.0019812109569010993,0.0,0.004202783107757568
PubMed,GAT,GraphLIME,19149.0,-0.00037384033203125,0.0005286900677206548,-0.00112152099609375,0.0
PubMed,GAT,GraphLIME,18749.0,1.1185805002848307e-05,1.5819117141088895e-05,0.0,3.355741500854492e-05
PubMed,GAT,GraphLIME,18747.0,0.003027796745300293,0.0043094147323406535,-0.0005382299423217773,0.009090900421142578
PubMed,GAT,GraphLIME,18812.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,19371.0,-0.00030805667241414386,0.0002289516968895949,-0.0005484223365783691,0.0
PubMed,GraphSAGE,GraphLIME,18831.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,18742.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,19476.0,-0.05757131179173788,0.02322288723522566,-0.0864141583442688,-0.02954763174057007
PubMed,GraphSAGE,GraphLIME,18998.0,0.000853280226389567,0.0013819431658706823,-0.00024276971817016602,0.002802610397338867
PubMed,GraphSAGE,GraphLIME,18967.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,18945.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,18859.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,19471.0,0.0036072731018066406,0.005595357016599529,-0.0006884932518005371,0.011510312557220459
PubMed,GraphSAGE,GraphLIME,18821.0,0.03727900981903076,0.014832807015766766,0.022505581378936768,0.05756253004074097
PubMed,GraphSAGE,GraphLIME,19409.0,-2.370278040568034e-05,7.460813383023506e-05,-0.00011050701141357422,7.164478302001953e-05
PubMed,GraphSAGE,GraphLIME,19475.0,0.011491974194844564,0.013677592196451479,-0.0012407898902893066,0.030468761920928955
PubMed,GraphSAGE,GraphLIME,19630.0,0.00018338362375895181,0.001943292572989413,-0.002386152744293213,0.0023123621940612793
PubMed,GraphSAGE,GraphLIME,19275.0,0.0022606253623962402,0.0031303504330735276,-0.0002605915069580078,0.00667262077331543
PubMed,GraphSAGE,GraphLIME,18806.0,0.0016360878944396973,0.0022449698678039783,0.0,0.004810452461242676
PubMed,GraphSAGE,GraphLIME,19321.0,0.004236181577046712,0.005990865438934507,0.0,0.012708544731140137
PubMed,GraphSAGE,GraphLIME,19149.0,-0.014373838901519775,0.012540464825291434,-0.03055739402770996,0.0
PubMed,GraphSAGE,GraphLIME,18749.0,3.5762786865234375e-07,5.057621821307283e-07,0.0,1.0728836059570312e-06
PubMed,GraphSAGE,GraphLIME,18747.0,-0.007474104563395183,0.00531869481998983,-0.011943340301513672,0.0
PubMed,GraphSAGE,GraphLIME,18812.0,0.0,0.0,0.0,0.0
